"team_location","athlete_display_name","athlete_jersey","athlete_headshot_href"
"Louisville","Hercy Miller","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4709140.png"
"Louisville","Aidan McCool","33","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702228.png"
"Louisville","Zan Payne","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395726.png"
"Kent State","Chris Payton Jr.","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897401.png"
"Kent State","VonCameron Davis","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4589474.png"
"Kent State","Cli'Ron Hornbeak","42","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4898317.png"
"Kent State","Jalen Sullinger","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4898316.png"
"Kent State","Giovanni Santiago","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593436.png"
"Kent State","Delrecco Gillespie","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5108093.png"
"Kent State","Brenden Moss","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5108090.png"
"Kent State","Reggie Bass","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5108040.png"
"Kent State","Julius Rollins","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4898315.png"
"Kent State","Tyem Freeman","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897194.png"
"Kent State","Donovan Hunter","55","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5176207.png"
"Kent State","Magnus Entenmann","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5108091.png"
"Kent State","LA Hayes","25","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5176206.png"
"Kent State","Jake Snyder","31","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5112551.png"
"Kent State","Mike Bekelja","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4700874.png"
"Davidson","David Skogman","42","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593409.png"
"Davidson","Reed Bailey","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105865.png"
"Davidson","Angelo Brizzi","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684022.png"
"Davidson","Connor Kochera","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4585606.png"
"Davidson","Grant Huffman","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432522.png"
"Davidson","Rikus Schulte","20","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174571.png"
"Davidson","Bobby Durkin","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174568.png"
"Davidson","Sean Logan","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105866.png"
"Davidson","Hunter Adam","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174570.png"
"Davidson","Mike Loughnane","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174569.png"
"Davidson","Chris Sosnik","55","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105871.png"
"Davidson","Brock Matheny","51","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105870.png"
"Davidson","Riccardo Ghedini","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105868.png"
"Davidson","Achile Spadone","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105867.png"
"Davidson","Michael Katsock","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4902569.png"
"Davidson","Jarvis Moss","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4810226.png"
"Toledo","Javan Simmons","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5108006.png"
"Toledo","Sonny Wilson","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4845365.png"
"Toledo","Ra'Heim Moss","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4703538.png"
"Toledo","Dante Maddox Jr.","21","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702487.png"
"Toledo","Tyler Cochran","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431930.png"
"Toledo","Grgur Brcic","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5176233.png"
"Toledo","Andre Lorentsson","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4701121.png"
"Toledo","Sam Lewis","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5176232.png"
"Toledo","Bryce Ford","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5176231.png"
"Toledo","Xavier Thomas","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4848641.png"
"Toledo","Ben Wight","35","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433119.png"
"Toledo","Marko Maletic","27","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5106596.png"
"Auburn","Johni Broome","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433569.png"
"Auburn","Chris Moore","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433200.png"
"Auburn","Jaylin Williams","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png"
"Auburn","Denver Jones","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897493.png"
"Auburn","Aden Holloway","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684276.png"
"Auburn","Addarin Scott","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174654.png"
"Auburn","Dylan Cardwell","44","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png"
"Auburn","Chaney Johnson","31","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174655.png"
"Auburn","Tre Donaldson","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105522.png"
"Auburn","Chad Baker-Mazara","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897532.png"
"Auburn","Carter Sobera","20","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4706859.png"
"Auburn","Lior Berman","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592748.png"
"Auburn","Jalen Harper","55","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592253.png"
"Auburn","K.D. Johnson","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432363.png"
"Auburn","Haston Alexander","42","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105526.png"
"Auburn","Lucas Clanton","33","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174656.png"
"Auburn","Reed Trapp","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174653.png"
"Auburn","Blake Muschalek","21","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174652.png"
"Auburn","CJ Williams","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5106287.png"
"Auburn","Presley Patterson","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105524.png"
"Bethune-Cookman","Derrick Carter-Hollinger Jr.","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592605.png"
"Bethune-Cookman","Elijah Hulsewe","32","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5108850.png"
"Bethune-Cookman","Jakobi Heady","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5178199.png"
"Bethune-Cookman","Dhashon Dyson","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5108847.png"
"Bethune-Cookman","Zion Harmon","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432641.png"
"Bethune-Cookman","Dondre Watson","21","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5178204.png"
"Bethune-Cookman","James Henderson Jr.","33","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5108851.png"
"Bethune-Cookman","Seneca Wiloughby","3","https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png"
"Bethune-Cookman","Mason Dorsey","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5178202.png"
"Bethune-Cookman","Simeon Womack","30","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5108848.png"
"Bethune-Cookman","Jayson Mathews","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5108845.png"
"Bethune-Cookman","Damani McEntire","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592639.png"
"Bethune-Cookman","Reggie Ward Jr.","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5178203.png"
"Bethune-Cookman","Kiante Williams","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5178201.png"
"Bethune-Cookman","Yousouf Timera","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5178205.png"
"Bethune-Cookman","Seneca Willoughby","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5178200.png"
"Alabama","Mohamed Wague","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5106293.png"
"Alabama","Grant Nelson","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702670.png"
"Alabama","Mark Sears","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4703530.png"
"Alabama","Rylan Griffen","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683682.png"
"Alabama","Aaron Estrada","55","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593385.png"
"Alabama","Mouhamed Dioubate","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4895780.png"
"Alabama","Jarin Stevenson","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4873181.png"
"Alabama","Nick Pringle","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4703887.png"
"Alabama","Sam Walters","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683781.png"
"Alabama","Latrell Wrightsell Jr.","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702484.png"
"Alabama","Ward Harrell","33","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174588.png"
"Alabama","Max Scharnowski","31","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105513.png"
"Alabama","Davin Cosby Jr.","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5132733.png"
"Alabama","Kai Spears","32","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105514.png"
"Alabama","Kris Parker","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4848623.png"
"LSU","Will Baker","9","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431691.png"
"LSU","Jalen Reed","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105534.png"
"LSU","Tyrell Ward","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684733.png"
"LSU","Mike Williams III","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174319.png"
"LSU","Jordan Wright","6","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432920.png"
"LSU","Derek Fountain","20","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702432.png"
"LSU","Hunter Dean","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593273.png"
"LSU","Mwani Wilkinson","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4567590.png"
"LSU","Carlos Stewart","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683956.png"
"LSU","Trae Hannibal","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593008.png"
"LSU","Adam Benhayoune","25","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4902710.png"
"LSU","Corey Chest","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4858606.png"
"LSU","Daimion Collins","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4611412.png"
"LSU","Trace Young","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4703222.png"
"LSU","Jalen Cook","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433566.png"
"Florida State","Baba Miller","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5075626.png"
"Florida State","De'Ante Green","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684795.png"
"Florida State","Jamir Watkins","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4606840.png"
"Florida State","Jalen Warley","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683147.png"
"Florida State","Darin Green Jr.","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593839.png"
"Florida State","Taylor Bol Bowen","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4685658.png"
"Florida State","Jaylan Gainey","33","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397913.png"
"Florida State","Tom House","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4896557.png"
"Florida State","Chandler Jackson","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4712843.png"
"Florida State","Josh Nickelberry","20","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432845.png"
"Florida State","Waka Mbatch","42","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174671.png"
"Florida State","Sola Adebisi","51","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5114809.png"
"Florida State","Michael Brown","45","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897003.png"
"Florida State","Cam Corhen","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4712902.png"
"Florida State","R.J. Morris","41","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105439.png"
"Florida State","Jesse Jones","42","https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png"
"Florida State","Jason Simpson","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897418.png"
"Florida State","Primo Spears","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897090.png"
"Florida State","Max Thorpe","44","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4701242.png"
"Florida State","Isaac Spainhour","40","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4701241.png"
"Florida State","Cam'Ron Fletcher","21","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432182.png"
"Queens University","BJ McLaurin","6","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702143.png"
"Queens University","Deyton Albury","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5176237.png"
"Queens University","Chris Ashby","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5107088.png"
"Queens University","Bryce Cash","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4848621.png"
"Queens University","AJ McKee","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4706601.png"
"Queens University","Jaxon Pollard","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5176239.png"
"Queens University","Luke Krawczyk","8","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105696.png"
"Queens University","Malcolm Wilson","32","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4595429.png"
"Queens University","Jacobi Sebock","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5176235.png"
"Queens University","Kobe George","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5176234.png"
"Queens University","Logan Threatt","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5107089.png"
"Queens University","Kalib Mathews","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4706609.png"
"Queens University","Gavin Rains","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4706600.png"
"Queens University","Jordon Nevill","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5176238.png"
"Kentucky","Tre Mitchell","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432840.png"
"Kentucky","Adou Thiero","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5060631.png"
"Kentucky","Justin Edwards","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4711297.png"
"Kentucky","D.J. Wagner","21","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683777.png"
"Kentucky","Antonio Reeves","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592686.png"
"Kentucky","Aaron Bradshaw","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4685683.png"
"Kentucky","Reed Sheppard","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4711272.png"
"Kentucky","Rob Dillingham","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684275.png"
"Kentucky","Zvonimir Ivisic","44","https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png"
"Kentucky","Ugonna Onyenso","33","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5037878.png"
"Kentucky","Brennan Canada","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593032.png"
"Kentucky","Walker Horn","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105283.png"
"Kentucky","Grant Darbyshire","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105282.png"
"Kentucky","Joey Hart","20","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5093254.png"
"Kentucky","Jordan Burks","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5060684.png"
"Kentucky","Kareem Watkins","25","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702469.png"
"Virginia Tech","Mekhi Long","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431804.png"
"Virginia Tech","Lynn Kidd","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4701224.png"
"Virginia Tech","Tyler Nickel","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4838721.png"
"Virginia Tech","Brandon Rechsteiner","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5103590.png"
"Virginia Tech","Hunter Cattoor","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432954.png"
"Virginia Tech","John Camden","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684155.png"
"Virginia Tech","Mylyjael Poteat","34","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4590358.png"
"Virginia Tech","Robbie Beran","31","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431737.png"
"Virginia Tech","Patrick Wessler","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4838717.png"
"Virginia Tech","Conner Venable","55","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174573.png"
"Virginia Tech","Michael Ward","33","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105404.png"
"Virginia Tech","MJ Collins","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105401.png"
"Virginia Tech","Jaydon Young","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4711266.png"
"Virginia Tech","Sean Pedulla","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4709131.png"
"South Carolina","Stephen Clark","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593469.png"
"South Carolina","B.J. Mack","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431837.png"
"South Carolina","Myles Stute","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433340.png"
"South Carolina","Meechie Johnson","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4710770.png"
"South Carolina","Ta'Lon Cooper","55","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432959.png"
"South Carolina","Collin Murray-Boyles","30","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5093267.png"
"South Carolina","Josh Gray","33","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4706679.png"
"South Carolina","Morris Ugusuk","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174294.png"
"South Carolina","Zachary Davis","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105548.png"
"South Carolina","Jacobi Wright","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683836.png"
"South Carolina","Benjamin Bosmans-Verdonk","31","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592607.png"
"South Carolina","Danny Grajzl","20","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174295.png"
"South Carolina","Eli Sparkman","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105549.png"
"South Carolina","Arden Conyers","21","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5093265.png"
"South Carolina","Austin Herro","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4685653.png"
"South Carolina","Ebrima Dibba","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397504.png"
"California","Fardaws Aimaq","00","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4398226.png"
"California","Grant Newell","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105587.png"
"California","Jaylon Tyson","20","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683747.png"
"California","Jalen Cone","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431698.png"
"California","Keonte Kennedy","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397137.png"
"California","ND Okafor","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105588.png"
"California","Rodney Brown Jr.","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5037870.png"
"California","Gus Larson","31","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4898223.png"
"California","Jalen Celestine","32","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4598611.png"
"California","Adrian Claiborne Jr.","0","https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png"
"California","Devin Curtis","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5060698.png"
"California","Monty Bowser","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4591258.png"
"California","Matt Desler","23","https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png"
"California","Jayden Karapetian","10","https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png"
"California","Vladimir Pavlovic","33","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5175024.png"
"California","Wrenn Robinson","30","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5117833.png"
"California","Jack McCloskey","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105586.png"
"California","Devin Askew","55","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702467.png"
"Tulane","Collin Holloway","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4701559.png"
"Tulane","Kevin Cross","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592703.png"
"Tulane","Kolby King","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105604.png"
"Tulane","Sion James","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4602025.png"
"Tulane","Jaylen Forbes","25","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431722.png"
"Tulane","Gregg Glenn III","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105807.png"
"Tulane","Jordan Wood","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4704048.png"
"Tulane","Percy Daniels","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684988.png"
"Tulane","Mier Panoam","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5175711.png"
"Tulane","Asher Woods","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5107350.png"
"Tulane","Logan Stephens","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897439.png"
"Tulane","Tre' Williams","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432873.png"
"Tulane","Spencer Elliott","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5175712.png"
"Tulane","Jake Shapiro","34","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5106640.png"
"Tulane","Max Bowman","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897143.png"
"Mississippi State","Jimmy Bell Jr.","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592485.png"
"Mississippi State","Cameron Matthews","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432394.png"
"Mississippi State","D.J. Jeffries","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431682.png"
"Mississippi State","Dashawn Davis","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4898119.png"
"Mississippi State","Shakeel Moore","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4602027.png"
"Mississippi State","Jaquan Scott","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174317.png"
"Mississippi State","Adrian Myers","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5142584.png"
"Mississippi State","KeShawn Murphy","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683756.png"
"Mississippi State","Gai Chol","34","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4685688.png"
"Mississippi State","Shawn Jones Jr.","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105540.png"
"Mississippi State","Josh Hubbard","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4895740.png"
"Mississippi State","Trey Fort","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4703411.png"
"Mississippi State","Isaac Stansbury","25","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593015.png"
"Mississippi State","Andrew Taylor","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592859.png"
"Mississippi State","Tolu Smith","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397882.png"
"Mississippi State","Trey Jackson III","40","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174318.png"
"Mississippi State","Harrison Alexander","20","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174316.png"
"Mississippi State","Martavious Russell","21","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105539.png"
"Syracuse","Chris Bell","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684627.png"
"Syracuse","Naheem McLeod","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897004.png"
"Syracuse","Justin Taylor","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684746.png"
"Syracuse","Judah Mintz","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684729.png"
"Syracuse","JJ Starling","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683697.png"
"Syracuse","Maliq Brown","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105337.png"
"Syracuse","Benny Williams","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4575472.png"
"Syracuse","Mounir Hima","55","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4700878.png"
"Syracuse","Kyle Cuffe Jr.","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4816087.png"
"Syracuse","Quadir Copeland","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683860.png"
"Syracuse","Chaz Owens","30","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4691167.png"
"Syracuse","William Patterson","21","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174289.png"
"Syracuse","Peter Carey","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105338.png"
