"on_court","stint_start_s","stint_end_s","g_date","opp","team"
"JAYLENCLARK",1483,1402,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",1483,1402,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",1402,1350,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",1402,1350,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",1402,1350,"11-07-2022","Sacramento State","UCLA"
"MACETIENNE",1402,1350,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",1402,1350,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",1350,1247,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",1350,1247,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",1350,1247,"11-07-2022","Sacramento State","UCLA"
"MACETIENNE",1350,1247,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",1350,1247,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",1247,1200,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",1247,1200,"11-07-2022","Sacramento State","UCLA"
"MACETIENNE",1247,1200,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",1247,1200,"11-07-2022","Sacramento State","UCLA"
"DYLANANDREWS",1247,1200,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",1200,1073,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",1200,1073,"11-07-2022","Sacramento State","UCLA"
"KENNETHNWUBA",1200,1073,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",1200,1073,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",1200,1073,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",1073,1051,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",1073,1051,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",1073,1051,"11-07-2022","Sacramento State","UCLA"
"KENNETHNWUBA",1073,1051,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",1073,1051,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",1051,937,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",1051,937,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",1051,937,"11-07-2022","Sacramento State","UCLA"
"KENNETHNWUBA",1051,937,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",1051,937,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",937,871,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",937,871,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",937,871,"11-07-2022","Sacramento State","UCLA"
"KENNETHNWUBA",937,871,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",937,871,"11-07-2022","Sacramento State","UCLA"
"MACETIENNE",871,829,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",871,829,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",871,829,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",871,829,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",871,829,"11-07-2022","Sacramento State","UCLA"
"MACETIENNE",829,808,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",829,808,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",829,808,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",829,808,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",829,808,"11-07-2022","Sacramento State","UCLA"
"MACETIENNE",808,747,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",808,747,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",808,747,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",808,747,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",808,747,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",747,654,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",747,654,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",747,654,"11-07-2022","Sacramento State","UCLA"
"KENNETHNWUBA",747,654,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",747,654,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",654,594,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",654,594,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",654,594,"11-07-2022","Sacramento State","UCLA"
"KENNETHNWUBA",654,594,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",654,594,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",594,533,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",594,533,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",594,533,"11-07-2022","Sacramento State","UCLA"
"KENNETHNWUBA",594,533,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",594,533,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",533,520,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",533,520,"11-07-2022","Sacramento State","UCLA"
"KENNETHNWUBA",533,520,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",533,520,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",533,520,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",520,500,"11-07-2022","Sacramento State","UCLA"
"TYGERCAMPBELL",520,500,"11-07-2022","Sacramento State","UCLA"
"KENNETHNWUBA",520,500,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",520,500,"11-07-2022","Sacramento State","UCLA"
"ABRAMOCANKA",520,500,"11-07-2022","Sacramento State","UCLA"
"DYLANANDREWS",500,442,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",500,442,"11-07-2022","Sacramento State","UCLA"
"KENNETHNWUBA",500,442,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",500,442,"11-07-2022","Sacramento State","UCLA"
"ABRAMOCANKA",500,442,"11-07-2022","Sacramento State","UCLA"
"DYLANANDREWS",442,402,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",442,402,"11-07-2022","Sacramento State","UCLA"
"KENNETHNWUBA",442,402,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",442,402,"11-07-2022","Sacramento State","UCLA"
"ABRAMOCANKA",442,402,"11-07-2022","Sacramento State","UCLA"
"DYLANANDREWS",402,300,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",402,300,"11-07-2022","Sacramento State","UCLA"
"KENNETHNWUBA",402,300,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",402,300,"11-07-2022","Sacramento State","UCLA"
"ABRAMOCANKA",402,300,"11-07-2022","Sacramento State","UCLA"
"DYLANANDREWS",300,274,"11-07-2022","Sacramento State","UCLA"
"MACETIENNE",300,274,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",300,274,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",300,274,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",300,274,"11-07-2022","Sacramento State","UCLA"
"DYLANANDREWS",274,189,"11-07-2022","Sacramento State","UCLA"
"MACETIENNE",274,189,"11-07-2022","Sacramento State","UCLA"
"JAYLENCLARK",274,189,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",274,189,"11-07-2022","Sacramento State","UCLA"
"JAIMEJAQUEZ",274,189,"11-07-2022","Sacramento State","UCLA"
"DYLANANDREWS",189,108,"11-07-2022","Sacramento State","UCLA"
"MACETIENNE",189,108,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",189,108,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",189,108,"11-07-2022","Sacramento State","UCLA"
"ABRAMOCANKA",189,108,"11-07-2022","Sacramento State","UCLA"
"DYLANANDREWS",108,25,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",108,25,"11-07-2022","Sacramento State","UCLA"
"ABRAMOCANKA",108,25,"11-07-2022","Sacramento State","UCLA"
"LOGANCREMONESI",108,25,"11-07-2022","Sacramento State","UCLA"
"RUSSELLSTONG",108,25,"11-07-2022","Sacramento State","UCLA"
"DYLANANDREWS",25,0,"11-07-2022","Sacramento State","UCLA"
"DAVIDSINGLETON",25,0,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",25,0,"11-07-2022","Sacramento State","UCLA"
"ABRAMOCANKA",25,0,"11-07-2022","Sacramento State","UCLA"
"LOGANCREMONESI",25,0,"11-07-2022","Sacramento State","UCLA"
"AMARIBAILEY",2400,2210,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",2400,2210,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",2400,2210,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",2400,2210,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",2400,2210,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",2210,2162,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",2210,2162,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",2210,2162,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",2210,2162,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",2210,2162,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",2162,2126,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",2162,2126,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",2162,2126,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",2162,2126,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",2162,2126,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",2126,2032,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",2126,2032,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",2126,2032,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",2126,2032,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",2126,2032,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",2032,1986,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",2032,1986,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",2032,1986,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",2032,1986,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",2032,1986,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",1986,1929,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1986,1929,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1986,1929,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1986,1929,"11-11-2022","Long Beach State","UCLA"
"DYLANANDREWS",1986,1929,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",1929,1879,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1929,1879,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1929,1879,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",1929,1879,"11-11-2022","Long Beach State","UCLA"
"DYLANANDREWS",1929,1879,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1879,1812,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1879,1812,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",1879,1812,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1879,1812,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",1879,1812,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1812,1789,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1812,1789,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",1812,1789,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1812,1789,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1812,1789,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1789,1777,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1789,1777,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",1789,1777,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1789,1777,"11-11-2022","Long Beach State","UCLA"
"MACETIENNE",1789,1777,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1777,1707,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",1777,1707,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1777,1707,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1777,1707,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1777,1707,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1707,1646,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1707,1646,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1707,1646,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1707,1646,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1707,1646,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1646,1595,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1646,1595,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1646,1595,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1646,1595,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1646,1595,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1595,1567,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1595,1567,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1595,1567,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1595,1567,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1595,1567,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1567,1554,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1567,1554,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1567,1554,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1567,1554,"11-11-2022","Long Beach State","UCLA"
"MACETIENNE",1567,1554,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1554,1506,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1554,1506,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1554,1506,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1554,1506,"11-11-2022","Long Beach State","UCLA"
"MACETIENNE",1554,1506,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1506,1482,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1506,1482,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1506,1482,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1506,1482,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1506,1482,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1482,1466,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1482,1466,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1482,1466,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1482,1466,"11-11-2022","Long Beach State","UCLA"
"DYLANANDREWS",1482,1466,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1466,1436,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1466,1436,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1466,1436,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1466,1436,"11-11-2022","Long Beach State","UCLA"
"DYLANANDREWS",1466,1436,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1436,1394,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1436,1394,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1436,1394,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1436,1394,"11-11-2022","Long Beach State","UCLA"
"DYLANANDREWS",1436,1394,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1394,1267,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1394,1267,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1394,1267,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1394,1267,"11-11-2022","Long Beach State","UCLA"
"DYLANANDREWS",1394,1267,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1267,1258,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1267,1258,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1267,1258,"11-11-2022","Long Beach State","UCLA"
"DYLANANDREWS",1267,1258,"11-11-2022","Long Beach State","UCLA"
"MACETIENNE",1267,1258,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1258,1242,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1258,1242,"11-11-2022","Long Beach State","UCLA"
"DYLANANDREWS",1258,1242,"11-11-2022","Long Beach State","UCLA"
"MACETIENNE",1258,1242,"11-11-2022","Long Beach State","UCLA"
"ABRAMOCANKA",1258,1242,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1242,1200,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1242,1200,"11-11-2022","Long Beach State","UCLA"
"DYLANANDREWS",1242,1200,"11-11-2022","Long Beach State","UCLA"
"MACETIENNE",1242,1200,"11-11-2022","Long Beach State","UCLA"
"ABRAMOCANKA",1242,1200,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",1200,1118,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",1200,1118,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1200,1118,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1200,1118,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1200,1118,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1118,1068,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",1118,1068,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",1118,1068,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1118,1068,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1118,1068,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1068,1029,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",1068,1029,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",1068,1029,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1068,1029,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1068,1029,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",1029,906,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",1029,906,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",1029,906,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",1029,906,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",1029,906,"11-11-2022","Long Beach State","UCLA"
"ABRAMOCANKA",906,834,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",906,834,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",906,834,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",906,834,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",906,834,"11-11-2022","Long Beach State","UCLA"
"ABRAMOCANKA",834,748,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",834,748,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",834,748,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",834,748,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",834,748,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",748,580,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",748,580,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",748,580,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",748,580,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",748,580,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",580,562,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",580,562,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",580,562,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",580,562,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",580,562,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",562,491,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",562,491,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",562,491,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",562,491,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",562,491,"11-11-2022","Long Beach State","UCLA"
"DYLANANDREWS",491,478,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",491,478,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",491,478,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",491,478,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",491,478,"11-11-2022","Long Beach State","UCLA"
"DYLANANDREWS",478,309,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",478,309,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",478,309,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",478,309,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",478,309,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",309,189,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",309,189,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",309,189,"11-11-2022","Long Beach State","UCLA"
"JAIMEJAQUEZ",309,189,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",309,189,"11-11-2022","Long Beach State","UCLA"
"DAVIDSINGLETON",189,89,"11-11-2022","Long Beach State","UCLA"
"JAYLENCLARK",189,89,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",189,89,"11-11-2022","Long Beach State","UCLA"
"TYGERCAMPBELL",189,89,"11-11-2022","Long Beach State","UCLA"
"KENNETHNWUBA",189,89,"11-11-2022","Long Beach State","UCLA"
"ABRAMOCANKA",89,0,"11-11-2022","Long Beach State","UCLA"
"DYLANANDREWS",89,0,"11-11-2022","Long Beach State","UCLA"
"AMARIBAILEY",89,0,"11-11-2022","Long Beach State","UCLA"
"LOGANCREMONESI",89,0,"11-11-2022","Long Beach State","UCLA"
"RUSSELLSTONG",89,0,"11-11-2022","Long Beach State","UCLA"
"ADEMBONA",2400,2155,"11-14-2022","Norfolk State","UCLA"
"AMARIBAILEY",2400,2155,"11-14-2022","Norfolk State","UCLA"
"TYGERCAMPBELL",2400,2155,"11-14-2022","Norfolk State","UCLA"
"JAIMEJAQUEZ",2400,2155,"11-14-2022","Norfolk State","UCLA"
"JAYLENCLARK",2400,2155,"11-14-2022","Norfolk State","UCLA"
"ADEMBONA",2155,2019,"11-14-2022","Norfolk State","UCLA"
"AMARIBAILEY",2155,2019,"11-14-2022","Norfolk State","UCLA"
"TYGERCAMPBELL",2155,2019,"11-14-2022","Norfolk State","UCLA"
"JAIMEJAQUEZ",2155,2019,"11-14-2022","Norfolk State","UCLA"
"JAYLENCLARK",2155,2019,"11-14-2022","Norfolk State","UCLA"
"AMARIBAILEY",2019,1957,"11-14-2022","Norfolk State","UCLA"
"TYGERCAMPBELL",2019,1957,"11-14-2022","Norfolk State","UCLA"
"JAIMEJAQUEZ",2019,1957,"11-14-2022","Norfolk State","UCLA"
"JAYLENCLARK",2019,1957,"11-14-2022","Norfolk State","UCLA"
"KENNETHNWUBA",2019,1957,"11-14-2022","Norfolk State","UCLA"
"AMARIBAILEY",1957,1947,"11-14-2022","Norfolk State","UCLA"
"JAYLENCLARK",1957,1947,"11-14-2022","Norfolk State","UCLA"
"KENNETHNWUBA",1957,1947,"11-14-2022","Norfolk State","UCLA"
"DAVIDSINGLETON",1957,1947,"11-14-2022","Norfolk State","UCLA"
"DYLANANDREWS",1957,1947,"11-14-2022","Norfolk State","UCLA"
"AMARIBAILEY",1947,1933,"11-14-2022","Norfolk State","UCLA"
"JAYLENCLARK",1947,1933,"11-14-2022","Norfolk State","UCLA"
"DAVIDSINGLETON",1947,1933,"11-14-2022","Norfolk State","UCLA"
"MACETIENNE",1947,1933,"11-14-2022","Norfolk State","UCLA"
"DYLANANDREWS",1947,1933,"11-14-2022","Norfolk State","UCLA"
"AMARIBAILEY",1933,1876,"11-14-2022","Norfolk State","UCLA"
"JAIMEJAQUEZ",1933,1876,"11-14-2022","Norfolk State","UCLA"
"DAVIDSINGLETON",1933,1876,"11-14-2022","Norfolk State","UCLA"
"MACETIENNE",1933,1876,"11-14-2022","Norfolk State","UCLA"
"DYLANANDREWS",1933,1876,"11-14-2022","Norfolk State","UCLA"
"AMARIBAILEY",1876,1736,"11-14-2022","Norfolk State","UCLA"
"TYGERCAMPBELL",1876,1736,"11-14-2022","Norfolk State","UCLA"
"JAIMEJAQUEZ",1876,1736,"11-14-2022","Norfolk State","UCLA"
"DAVIDSINGLETON",1876,1736,"11-14-2022","Norfolk State","UCLA"
"MACETIENNE",1876,1736,"11-14-2022","Norfolk State","UCLA"
"ADEMBONA",1736,1611,"11-14-2022","Norfolk State","UCLA"
"TYGERCAMPBELL",1736,1611,"11-14-2022","Norfolk State","UCLA"
"JAIMEJAQUEZ",1736,1611,"11-14-2022","Norfolk State","UCLA"
"JAYLENCLARK",1736,1611,"11-14-2022","Norfolk State","UCLA"
"DAVIDSINGLETON",1736,1611,"11-14-2022","Norfolk State","UCLA"
"ADEMBONA",1611,1580,"11-14-2022","Norfolk State","UCLA"
"TYGERCAMPBELL",1611,1580,"11-14-2022","Norfolk State","UCLA"
"JAIMEJAQUEZ",1611,1580,"11-14-2022","Norfolk State","UCLA"
"JAYLENCLARK",1611,1580,"11-14-2022","Norfolk State","UCLA"
"DAVIDSINGLETON",1611,1580,"11-14-2022","Norfolk State","UCLA"
"ADEMBONA",1580,1419,"11-14-2022","Norfolk State","UCLA"
"TYGERCAMPBELL",1580,1419,"11-14-2022","Norfolk State","UCLA"
"JAIMEJAQUEZ",1580,1419,"11-14-2022","Norfolk State","UCLA"
"JAYLENCLARK",1580,1419,"11-14-2022","Norfolk State","UCLA"
"DAVIDSINGLETON",1580,1419,"11-14-2022","Norfolk State","UCLA"
"ADEMBONA",1419,1396,"11-14-2022","Norfolk State","UCLA"
"AMARIBAILEY",1419,1396,"11-14-2022","Norfolk State","UCLA"
"TYGERCAMPBELL",1419,1396,"11-14-2022","Norfolk State","UCLA"
"JAIMEJAQUEZ",1419,1396,"11-14-2022","Norfolk State","UCLA"
"DAVIDSINGLETON",1419,1396,"11-14-2022","Norfolk State","UCLA"
"ADEMBONA",1396,1357,"11-14-2022","Norfolk State","UCLA"
"AMARIBAILEY",1396,1357,"11-14-2022","Norfolk State","UCLA"
"TYGERCAMPBELL",1396,1357,"11-14-2022","Norfolk State","UCLA"
